,origin_city,dest_city,FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,day_of_week
3592,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-19,AA,1583,TUS,DFW,15:14:00,1519.0,5.0,28.0,1547.0,1959.0,12.0,19:30:00,2011.0,41.0,0.0,0,0.0,136.0,172.0,132.0,813.0,3.0,0.0,36.0,0.0,2.0,Friday
3593,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-19,AA,1415,TUS,DFW,07:00:00,657.0,-3.0,12.0,709.0,1048.0,12.0,11:13:00,1100.0,-13.0,0.0,0,0.0,133.0,123.0,99.0,813.0,0.0,0.0,0.0,0.0,0.0,Friday
3594,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-19,AA,2226,TUS,DFW,09:15:00,909.0,-6.0,11.0,920.0,1305.0,9.0,13:30:00,1314.0,-16.0,0.0,0,0.0,135.0,125.0,105.0,813.0,0.0,0.0,0.0,0.0,0.0,Friday
3595,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-19,AA,2377,TUS,DFW,10:55:00,1118.0,23.0,14.0,1132.0,1510.0,9.0,15:05:00,1519.0,14.0,0.0,0,0.0,130.0,121.0,98.0,813.0,0.0,0.0,0.0,0.0,0.0,Friday
3596,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-20,AA,302,TUS,DFW,05:10:00,505.0,-5.0,11.0,516.0,855.0,18.0,09:23:00,913.0,-10.0,0.0,0,0.0,133.0,128.0,99.0,813.0,0.0,0.0,0.0,0.0,0.0,Saturday
3597,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-20,AA,1583,TUS,DFW,15:14:00,1547.0,33.0,13.0,1600.0,1941.0,5.0,19:30:00,1946.0,16.0,0.0,0,0.0,136.0,119.0,101.0,813.0,0.0,0.0,0.0,0.0,16.0,Saturday
3598,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-20,AA,1415,TUS,DFW,07:00:00,702.0,2.0,10.0,712.0,1053.0,18.0,11:13:00,1111.0,-2.0,0.0,0,0.0,133.0,129.0,101.0,813.0,0.0,0.0,0.0,0.0,0.0,Saturday
3599,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-20,AA,2226,TUS,DFW,09:15:00,906.0,-9.0,12.0,918.0,1300.0,9.0,13:30:00,1309.0,-21.0,0.0,0,0.0,135.0,123.0,102.0,813.0,0.0,0.0,0.0,0.0,0.0,Saturday
3600,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-20,AA,2377,TUS,DFW,10:55:00,1103.0,8.0,11.0,1114.0,1455.0,11.0,15:05:00,1506.0,1.0,0.0,0,0.0,130.0,123.0,101.0,813.0,0.0,0.0,0.0,0.0,0.0,Saturday
3601,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-20,AA,2408,TUS,DFW,13:05:00,1325.0,20.0,11.0,1336.0,1720.0,10.0,17:16:00,1730.0,14.0,0.0,0,0.0,131.0,125.0,104.0,813.0,0.0,0.0,0.0,0.0,0.0,Saturday
3602,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-21,AA,302,TUS,DFW,05:10:00,649.0,99.0,13.0,702.0,1052.0,18.0,09:23:00,1110.0,107.0,0.0,0,0.0,133.0,141.0,110.0,813.0,0.0,0.0,107.0,0.0,0.0,Sunday
3603,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-21,AA,1206,TUS,DFW,12:55:00,1246.0,-9.0,12.0,1258.0,1643.0,9.0,17:11:00,1652.0,-19.0,0.0,0,0.0,136.0,126.0,105.0,813.0,0.0,0.0,0.0,0.0,0.0,Sunday
3604,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-21,AA,1583,TUS,DFW,15:14:00,1510.0,-4.0,13.0,1523.0,1905.0,17.0,19:30:00,1922.0,-8.0,0.0,0,0.0,136.0,132.0,102.0,813.0,0.0,0.0,0.0,0.0,0.0,Sunday
3605,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-21,AA,1415,TUS,DFW,07:00:00,707.0,7.0,13.0,720.0,1104.0,14.0,11:13:00,1118.0,5.0,0.0,0,0.0,133.0,131.0,104.0,813.0,0.0,0.0,0.0,0.0,0.0,Sunday
3606,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-21,AA,2226,TUS,DFW,09:15:00,910.0,-5.0,12.0,922.0,1307.0,12.0,13:30:00,1319.0,-11.0,0.0,0,0.0,135.0,129.0,105.0,813.0,0.0,0.0,0.0,0.0,0.0,Sunday
3607,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-21,AA,2377,TUS,DFW,10:55:00,1049.0,-6.0,11.0,1100.0,1446.0,24.0,15:05:00,1510.0,5.0,0.0,0,0.0,130.0,141.0,106.0,813.0,0.0,0.0,0.0,0.0,0.0,Sunday
3608,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-22,AA,302,TUS,DFW,05:10:00,543.0,33.0,9.0,552.0,940.0,8.0,09:23:00,948.0,25.0,0.0,0,0.0,133.0,125.0,108.0,813.0,25.0,0.0,0.0,0.0,0.0,Monday
3609,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-22,AA,1206,TUS,DFW,13:00:00,1253.0,-7.0,15.0,1308.0,1642.0,8.0,17:16:00,1650.0,-26.0,0.0,0,0.0,136.0,117.0,94.0,813.0,0.0,0.0,0.0,0.0,0.0,Monday
3610,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-22,AA,1583,TUS,DFW,15:14:00,1526.0,12.0,16.0,1542.0,1924.0,9.0,19:30:00,1933.0,3.0,0.0,0,0.0,136.0,127.0,102.0,813.0,0.0,0.0,0.0,0.0,0.0,Monday
3611,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-22,AA,1415,TUS,DFW,07:00:00,704.0,4.0,11.0,715.0,1055.0,6.0,11:13:00,1101.0,-12.0,0.0,0,0.0,133.0,117.0,100.0,813.0,0.0,0.0,0.0,0.0,0.0,Monday
3612,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-22,AA,2226,TUS,DFW,09:15:00,912.0,-3.0,12.0,924.0,1306.0,13.0,13:30:00,1319.0,-11.0,0.0,0,0.0,135.0,127.0,102.0,813.0,0.0,0.0,0.0,0.0,0.0,Monday
3613,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-22,AA,2377,TUS,DFW,10:55:00,1052.0,-3.0,11.0,1103.0,1439.0,16.0,15:05:00,1455.0,-10.0,0.0,0,0.0,130.0,123.0,96.0,813.0,0.0,0.0,0.0,0.0,0.0,Monday
3614,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-23,AA,302,TUS,DFW,05:10:00,503.0,-7.0,11.0,514.0,854.0,18.0,09:23:00,912.0,-11.0,0.0,0,0.0,133.0,129.0,100.0,813.0,0.0,0.0,0.0,0.0,0.0,Tuesday
3615,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-23,AA,1206,TUS,DFW,13:00:00,1259.0,-1.0,14.0,1313.0,1656.0,7.0,17:16:00,1703.0,-13.0,0.0,0,0.0,136.0,124.0,103.0,813.0,0.0,0.0,0.0,0.0,0.0,Tuesday
3616,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-23,AA,1583,TUS,DFW,15:14:00,1512.0,-2.0,12.0,1524.0,1907.0,11.0,19:30:00,1918.0,-12.0,0.0,0,0.0,136.0,126.0,103.0,813.0,0.0,0.0,0.0,0.0,0.0,Tuesday
3617,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-23,AA,1415,TUS,DFW,07:00:00,656.0,-4.0,10.0,706.0,1056.0,14.0,11:13:00,1110.0,-3.0,0.0,0,0.0,133.0,134.0,110.0,813.0,0.0,0.0,0.0,0.0,0.0,Tuesday
3618,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-23,AA,2226,TUS,DFW,09:15:00,915.0,0.0,11.0,926.0,1308.0,11.0,13:30:00,1319.0,-11.0,0.0,0,0.0,135.0,124.0,102.0,813.0,0.0,0.0,0.0,0.0,0.0,Tuesday
3619,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-23,AA,2377,TUS,DFW,10:55:00,1049.0,-6.0,22.0,1111.0,1452.0,13.0,15:05:00,1505.0,0.0,0.0,0,0.0,130.0,136.0,101.0,813.0,0.0,0.0,0.0,0.0,0.0,Tuesday
3620,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-24,AA,302,TUS,DFW,05:10:00,513.0,3.0,21.0,534.0,919.0,10.0,09:23:00,929.0,6.0,0.0,0,0.0,133.0,136.0,105.0,813.0,0.0,0.0,0.0,0.0,0.0,Wednesday
3621,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-24,AA,1206,TUS,DFW,13:00:00,1257.0,-3.0,12.0,1309.0,1654.0,4.0,17:16:00,1658.0,-18.0,0.0,0,0.0,136.0,121.0,105.0,813.0,0.0,0.0,0.0,0.0,0.0,Wednesday
3622,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-24,AA,1583,TUS,DFW,15:14:00,1513.0,-1.0,13.0,1526.0,1912.0,7.0,19:30:00,1919.0,-11.0,0.0,0,0.0,136.0,126.0,106.0,813.0,0.0,0.0,0.0,0.0,0.0,Wednesday
3623,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-24,AA,1415,TUS,DFW,07:00:00,700.0,0.0,11.0,711.0,1053.0,9.0,11:13:00,1102.0,-11.0,0.0,0,0.0,133.0,122.0,102.0,813.0,0.0,0.0,0.0,0.0,0.0,Wednesday
3624,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-24,AA,2226,TUS,DFW,09:15:00,911.0,-4.0,10.0,921.0,1306.0,10.0,13:30:00,1316.0,-14.0,0.0,0,0.0,135.0,125.0,105.0,813.0,0.0,0.0,0.0,0.0,0.0,Wednesday
3625,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-24,AA,2377,TUS,DFW,10:55:00,1052.0,-3.0,8.0,1100.0,1445.0,5.0,15:05:00,1450.0,-15.0,0.0,0,0.0,130.0,118.0,105.0,813.0,0.0,0.0,0.0,0.0,0.0,Wednesday
3626,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-25,AA,302,TUS,DFW,05:10:00,508.0,-2.0,13.0,521.0,903.0,18.0,09:23:00,921.0,-2.0,0.0,0,0.0,133.0,133.0,102.0,813.0,0.0,0.0,0.0,0.0,0.0,Thursday
3627,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-25,AA,1206,TUS,DFW,13:00:00,1255.0,-5.0,13.0,1308.0,1652.0,10.0,17:16:00,1702.0,-14.0,0.0,0,0.0,136.0,127.0,104.0,813.0,0.0,0.0,0.0,0.0,0.0,Thursday
3628,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-25,AA,1583,TUS,DFW,15:14:00,1514.0,0.0,26.0,1540.0,1927.0,9.0,19:30:00,1936.0,6.0,0.0,0,0.0,136.0,142.0,107.0,813.0,0.0,0.0,0.0,0.0,0.0,Thursday
3629,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-25,AA,2677,TUS,DFW,18:35:00,1824.0,-11.0,18.0,1842.0,2226.0,5.0,22:47:00,2231.0,-16.0,0.0,0,0.0,132.0,127.0,104.0,813.0,0.0,0.0,0.0,0.0,0.0,Thursday
3630,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-25,AA,1415,TUS,DFW,07:00:00,700.0,0.0,11.0,711.0,1053.0,12.0,11:13:00,1105.0,-8.0,0.0,0,0.0,133.0,125.0,102.0,813.0,0.0,0.0,0.0,0.0,0.0,Thursday
3631,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-25,AA,2226,TUS,DFW,09:15:00,914.0,-1.0,12.0,926.0,1311.0,17.0,13:30:00,1328.0,-2.0,0.0,0,0.0,135.0,134.0,105.0,813.0,0.0,0.0,0.0,0.0,0.0,Thursday
3632,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-25,AA,2377,TUS,DFW,10:55:00,1053.0,-2.0,12.0,1105.0,1449.0,12.0,15:05:00,1501.0,-4.0,0.0,0,0.0,130.0,128.0,104.0,813.0,0.0,0.0,0.0,0.0,0.0,Thursday
3633,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-26,AA,302,TUS,DFW,05:10:00,505.0,-5.0,10.0,515.0,853.0,9.0,09:23:00,902.0,-21.0,0.0,0,0.0,133.0,117.0,98.0,813.0,0.0,0.0,0.0,0.0,0.0,Friday
3634,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-26,AA,1206,TUS,DFW,13:00:00,1257.0,-3.0,12.0,1309.0,1649.0,10.0,17:16:00,1659.0,-17.0,0.0,0,0.0,136.0,122.0,100.0,813.0,0.0,0.0,0.0,0.0,0.0,Friday
3635,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-26,AA,1583,TUS,DFW,15:14:00,1506.0,-8.0,15.0,1521.0,1859.0,18.0,19:30:00,1917.0,-13.0,0.0,0,0.0,136.0,131.0,98.0,813.0,0.0,0.0,0.0,0.0,0.0,Friday
3636,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-26,AA,1415,TUS,DFW,07:00:00,655.0,-5.0,14.0,709.0,1048.0,15.0,11:13:00,1103.0,-10.0,0.0,0,0.0,133.0,128.0,99.0,813.0,0.0,0.0,0.0,0.0,0.0,Friday
3637,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-26,AA,2226,TUS,DFW,09:15:00,908.0,-7.0,10.0,918.0,1257.0,8.0,13:30:00,1305.0,-25.0,0.0,0,0.0,135.0,117.0,99.0,813.0,0.0,0.0,0.0,0.0,0.0,Friday
3638,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-26,AA,2377,TUS,DFW,10:55:00,1055.0,0.0,11.0,1106.0,1447.0,9.0,15:05:00,1456.0,-9.0,0.0,0,0.0,130.0,121.0,101.0,813.0,0.0,0.0,0.0,0.0,0.0,Friday
3639,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-27,AA,302,TUS,DFW,05:10:00,504.0,-6.0,17.0,521.0,904.0,15.0,09:23:00,919.0,-4.0,0.0,0,0.0,133.0,135.0,103.0,813.0,0.0,0.0,0.0,0.0,0.0,Saturday
3640,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-27,AA,1415,TUS,DFW,07:00:00,657.0,-3.0,10.0,707.0,1050.0,13.0,11:13:00,1103.0,-10.0,0.0,0,0.0,133.0,126.0,103.0,813.0,0.0,0.0,0.0,0.0,0.0,Saturday
3641,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-27,AA,2226,TUS,DFW,09:15:00,907.0,-8.0,14.0,921.0,1303.0,10.0,13:30:00,1313.0,-17.0,0.0,0,0.0,135.0,126.0,102.0,813.0,0.0,0.0,0.0,0.0,0.0,Saturday
3642,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-27,AA,2377,TUS,DFW,10:55:00,1058.0,3.0,12.0,1110.0,1451.0,18.0,15:05:00,1509.0,4.0,0.0,0,0.0,130.0,131.0,101.0,813.0,0.0,0.0,0.0,0.0,0.0,Saturday
3643,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-27,AA,2408,TUS,DFW,13:05:00,1259.0,-6.0,12.0,1311.0,1657.0,11.0,17:16:00,1708.0,-8.0,0.0,0,0.0,131.0,129.0,106.0,813.0,0.0,0.0,0.0,0.0,0.0,Saturday
3644,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-28,AA,302,TUS,DFW,05:10:00,508.0,-2.0,9.0,517.0,859.0,19.0,09:23:00,918.0,-5.0,0.0,0,0.0,133.0,130.0,102.0,813.0,0.0,0.0,0.0,0.0,0.0,Sunday
3645,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-28,AA,1206,TUS,DFW,12:55:00,1249.0,-6.0,13.0,1302.0,1647.0,7.0,17:11:00,1654.0,-17.0,0.0,0,0.0,136.0,125.0,105.0,813.0,0.0,0.0,0.0,0.0,0.0,Sunday
3646,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-28,AA,1583,TUS,DFW,15:14:00,1821.0,187.0,11.0,1832.0,2219.0,16.0,19:30:00,2235.0,185.0,0.0,0,0.0,136.0,134.0,107.0,813.0,29.0,0.0,0.0,0.0,156.0,Sunday
3647,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-28,AA,1415,TUS,DFW,07:00:00,658.0,-2.0,15.0,713.0,1056.0,13.0,11:13:00,1109.0,-4.0,0.0,0,0.0,133.0,131.0,103.0,813.0,0.0,0.0,0.0,0.0,0.0,Sunday
3648,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-28,AA,2226,TUS,DFW,09:15:00,911.0,-4.0,11.0,922.0,1302.0,8.0,13:30:00,1310.0,-20.0,0.0,0,0.0,135.0,119.0,100.0,813.0,0.0,0.0,0.0,0.0,0.0,Sunday
3649,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-28,AA,2377,TUS,DFW,10:55:00,1048.0,-7.0,19.0,1107.0,1451.0,15.0,15:05:00,1506.0,1.0,0.0,0,0.0,130.0,138.0,104.0,813.0,0.0,0.0,0.0,0.0,0.0,Sunday
3650,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-29,AA,302,TUS,DFW,05:10:00,504.0,-6.0,10.0,514.0,856.0,17.0,09:23:00,913.0,-10.0,0.0,0,0.0,133.0,129.0,102.0,813.0,0.0,0.0,0.0,0.0,0.0,Monday
3651,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-29,AA,1206,TUS,DFW,13:00:00,1257.0,-3.0,22.0,1319.0,1703.0,16.0,17:16:00,1719.0,3.0,0.0,0,0.0,136.0,142.0,104.0,813.0,0.0,0.0,0.0,0.0,0.0,Monday
3652,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-29,AA,1583,TUS,DFW,15:14:00,1709.0,115.0,12.0,1721.0,2107.0,11.0,19:30:00,2118.0,108.0,0.0,0,0.0,136.0,129.0,106.0,813.0,0.0,0.0,0.0,0.0,108.0,Monday
3653,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-29,AA,1415,TUS,DFW,07:00:00,654.0,-6.0,9.0,703.0,1044.0,13.0,11:13:00,1057.0,-16.0,0.0,0,0.0,133.0,123.0,101.0,813.0,0.0,0.0,0.0,0.0,0.0,Monday
3654,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-29,AA,2226,TUS,DFW,09:15:00,913.0,-2.0,17.0,930.0,1312.0,15.0,13:30:00,1327.0,-3.0,0.0,0,0.0,135.0,134.0,102.0,813.0,0.0,0.0,0.0,0.0,0.0,Monday
3655,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-29,AA,2377,TUS,DFW,10:55:00,1047.0,-8.0,11.0,1058.0,1440.0,9.0,15:05:00,1449.0,-16.0,0.0,0,0.0,130.0,122.0,102.0,813.0,0.0,0.0,0.0,0.0,0.0,Monday
3656,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-30,AA,302,TUS,DFW,05:10:00,504.0,-6.0,9.0,513.0,856.0,21.0,09:23:00,917.0,-6.0,0.0,0,0.0,133.0,133.0,103.0,813.0,0.0,0.0,0.0,0.0,0.0,Tuesday
3657,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-30,AA,1206,TUS,DFW,13:00:00,1252.0,-8.0,13.0,1305.0,1652.0,10.0,17:16:00,1702.0,-14.0,0.0,0,0.0,136.0,130.0,107.0,813.0,0.0,0.0,0.0,0.0,0.0,Tuesday
3658,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-30,AA,1583,TUS,DFW,15:14:00,1508.0,-6.0,14.0,1522.0,1912.0,12.0,19:30:00,1924.0,-6.0,0.0,0,0.0,136.0,136.0,110.0,813.0,0.0,0.0,0.0,0.0,0.0,Tuesday
3659,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-30,AA,1415,TUS,DFW,07:00:00,656.0,-4.0,17.0,713.0,1055.0,13.0,11:13:00,1108.0,-5.0,0.0,0,0.0,133.0,132.0,102.0,813.0,0.0,0.0,0.0,0.0,0.0,Tuesday
3660,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-30,AA,2226,TUS,DFW,09:15:00,913.0,-2.0,11.0,924.0,1310.0,6.0,13:30:00,1316.0,-14.0,0.0,0,0.0,135.0,123.0,106.0,813.0,0.0,0.0,0.0,0.0,0.0,Tuesday
3661,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-30,AA,2377,TUS,DFW,10:55:00,1053.0,-2.0,12.0,1105.0,1450.0,16.0,15:05:00,1506.0,1.0,0.0,0,0.0,130.0,133.0,105.0,813.0,0.0,0.0,0.0,0.0,0.0,Tuesday
3662,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-31,AA,302,TUS,DFW,05:10:00,506.0,-4.0,13.0,519.0,907.0,13.0,09:23:00,920.0,-3.0,0.0,0,0.0,133.0,134.0,108.0,813.0,0.0,0.0,0.0,0.0,0.0,Wednesday
3663,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-31,AA,1206,TUS,DFW,13:00:00,1257.0,-3.0,14.0,1311.0,1702.0,14.0,17:16:00,1716.0,0.0,0.0,0,0.0,136.0,139.0,111.0,813.0,0.0,0.0,0.0,0.0,0.0,Wednesday
3664,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-31,AA,1583,TUS,DFW,15:14:00,1504.0,-10.0,21.0,1525.0,1922.0,14.0,19:30:00,1936.0,6.0,0.0,0,0.0,136.0,152.0,117.0,813.0,0.0,0.0,0.0,0.0,0.0,Wednesday
3665,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-31,AA,1415,TUS,DFW,07:00:00,659.0,-1.0,9.0,708.0,1058.0,15.0,11:13:00,1113.0,0.0,0.0,0,0.0,133.0,134.0,110.0,813.0,0.0,0.0,0.0,0.0,0.0,Wednesday
3666,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-31,AA,2226,TUS,DFW,09:15:00,912.0,-3.0,11.0,923.0,1312.0,5.0,13:30:00,1317.0,-13.0,0.0,0,0.0,135.0,125.0,109.0,813.0,0.0,0.0,0.0,0.0,0.0,Wednesday
3667,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-05-31,AA,2377,TUS,DFW,10:55:00,1054.0,-1.0,10.0,1104.0,1452.0,6.0,15:05:00,1458.0,-7.0,0.0,0,0.0,130.0,124.0,108.0,813.0,0.0,0.0,0.0,0.0,0.0,Wednesday
3668,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-06-01,AA,302,TUS,DFW,05:10:00,501.0,-9.0,9.0,510.0,859.0,21.0,09:23:00,920.0,-3.0,0.0,0,0.0,133.0,139.0,109.0,813.0,0.0,0.0,0.0,0.0,0.0,Thursday
3669,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-06-01,AA,1415,TUS,DFW,07:00:00,656.0,-4.0,11.0,707.0,1056.0,27.0,11:13:00,1123.0,10.0,0.0,0,0.0,133.0,147.0,109.0,813.0,0.0,0.0,0.0,0.0,0.0,Thursday
3670,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-06-01,AA,2226,TUS,DFW,09:15:00,1039.0,84.0,11.0,1050.0,1512.0,11.0,13:30:00,1523.0,113.0,0.0,0,0.0,135.0,164.0,142.0,813.0,0.0,0.0,113.0,0.0,0.0,Thursday
3671,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-06-01,AA,2377,TUS,DFW,10:55:00,1058.0,3.0,9.0,1107.0,1521.0,7.0,15:05:00,1528.0,23.0,0.0,0,0.0,130.0,150.0,134.0,813.0,0.0,0.0,23.0,0.0,0.0,Thursday
3672,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-06-01,AA,1583,TUS,DFW,15:14:00,1522.0,8.0,17.0,1539.0,1940.0,8.0,19:30:00,1948.0,18.0,0.0,0,0.0,136.0,146.0,121.0,813.0,0.0,0.0,10.0,0.0,8.0,Thursday
3673,"TUCSON, ARIZONA, USA               ","DALLAS/FT.WORTH, TEXAS, USA        ",2017-06-01,AA,1206,TUS,DFW,13:00:00,1253.0,-7.0,13.0,1306.0,1655.0,18.0,17:16:00,1713.0,-3.0,0.0,0,0.0,136.0,140.0,109.0,813.0,0.0,0.0,0.0,0.0,0.0,Thursday
